ZONING_COD,StopID,Route,area_sq_mi
PD,313,19,0.003603807
PD,313,38,0.003603807
PD,313,82,0.003603807
PD,418,5,0.001444679
PD,418,27,0.001444679
PD,418,47,0.001444679
PD,418,75,0.001444679
PD,469,5,2.59896E-06
PD,469,27,2.59896E-06
PD,469,47,2.59896E-06
PD,469,75,2.59896E-06
PD,473,5,0.000686678
PD,473,27,0.000686678
PD,473,47,0.000686678
PD,473,75,0.000686678
PD,512,5,0.001010838
PD,512,27,0.001010838
PD,512,47,0.001010838
PD,512,75,0.001010838
PD,520,10,0.003973514
PD,520,19,0.003973514
PD,520,38,0.003973514
PD,520,82,0.003973514
PD,710,1,0.002220247
PD,710,10,0.002220247
PD,710,19,0.002220247
PD,710,38,0.002220247
PD,710,82,0.002220247
PD,967,5,0.002355156
PD,967,27,0.002355156
PD,967,47,0.002355156
PD,967,75,0.002355156
TR-V1,1121,2,0.00053546
TR-V1,1121,5,0.00053546
TR-V1,1121,10,0.00053546
TR-V1,1121,28,0.00053546
TR-V1,1121,81,0.00053546
TR-V1,1138,2,0.00053546
TR-V1,1138,5,0.00053546
TR-V1,1138,10,0.00053546
TR-V1,1138,28,0.00053546
TR-V1,1138,81,0.00053546
TR-V1,1214,6,0.00053546
TR-V1,1214,14,0.00053546
TR-V1,1214,15,0.00053546
TR-V1,1214,25,0.00053546
TR-V1,1214,27,0.00053546
TR-V1,1214,37,0.00053546
TR-V1,1214,56,0.00053546
TR-V1,1214,57,0.00053546
TR-V1,1392,6,0.00053546
TR-V1,1392,14,0.00053546
TR-V1,1392,15,0.00053546
TR-V1,1392,27,0.00053546
TR-V1,1392,37,0.00053546
TR-V1,1392,56,0.00053546
TR-V1,1392,57,0.00053546
TR-V1,1397,2,0.00053546
TR-V1,1397,5,0.00053546
TR-V1,1397,10,0.00053546
TR-V1,1397,28,0.00053546
TR-V1,1397,81,0.00053546
TR-V1,1579,6,0.00053546
TR-V1,1579,14,0.00053546
TR-V1,1579,15,0.00053546
TR-V1,1579,25,0.00053546
TR-V1,1579,27,0.00053546
TR-V1,1579,37,0.00053546
TR-V1,1579,56,0.00053546
TR-V1,1579,57,0.00053546
TR-V1,1664,2,0.00053546
TR-V1,1664,5,0.00053546
TR-V1,1664,10,0.00053546
TR-V1,1664,28,0.00053546
TR-V1,1664,81,0.00053546
TR-V1,1831,2,0.00053546
TR-V1,1831,5,0.00053546
TR-V1,1831,10,0.00053546
TR-V1,1831,28,0.00053546
TR-V1,1831,81,0.00053546
TR-V1,1927,6,0.000512897
TR-V1,1927,14,0.000512897
TR-V1,1927,15,0.000512897
TR-V1,1927,27,0.000512897
TR-V1,1927,37,0.000512897
TR-V1,1927,56,0.000512897
TR-V1,1996,2,0.00053546
TR-V1,1996,5,0.00053546
TR-V1,1996,10,0.00053546
TR-V1,1996,27,0.00053546
TR-V1,1996,28,0.00053546
TR-V1,1996,81,0.00053546
CC-T,353,4,0.000250321
CC-T,353,18,0.000250321
CC-T,353,40,0.000250321
CC-T,353,49,0.000250321
CC-T,816,40,0.000496459
CC-T,816,47,0.000496459
CC-T,816,49,0.000496459
CC-T,816,75,0.000496459
CC-T,4192,40,0.007432349
CC-T,4192,47,0.007432349
CC-T,4419,40,0.007613015
CC-T,4443,18,4.44513E-06
CC-T,4443,40,4.44513E-06
CC-T,4443,47,4.44513E-06
CC-T,4443,49,4.44513E-06
CC-T,4845,18,0.007951992
CC-T,4845,40,0.007951992
CC-T,4845,47,0.007951992
A,3153,31,0.01085737
A,3799,31,0.004932337
A,3827,31,0.016882562
TR-V1,1115,4,0.008446565
TR-V1,1117,4,0.00059617
TR-V1,1164,6,0.008179886
TR-V1,1269,6,0.003438872
TR-V1,1269,25,0.003438872
TR-V1,1280,4,0.002215563
TR-V1,1280,6,0.002215563
TR-V1,1280,25,0.002215563
TR-V1,1326,4,0.008446565
TR-V1,1481,6,0.008446565
TR-V1,1605,4,0.008446565
TR-V1,1757,6,0.007363027
TR-V1,1774,4,0.008446565
TR-V1,1777,4,0.008446565
TR-V1,1852,4,0.00119547
TR-V1,1938,6,0.008446565
TR-V1,1973,4,0.008446565
PD,8119,50,0.030715744
PD,8119,58,0.030715744
PD,8124,58,0.036341063
PD,8131,50,0.000888835
PD,8131,58,0.000888835
PD,8409,50,0.007606193
PD,6123,73,0.001907541
PD,6159,67,0.000530693
PD,6199,73,0.061549847
PD,6269,55,0.034878205
PD,6269,73,0.034878205
PD,6422,73,0.014018729
PD,6464,73,0.053897925
PD,6685,73,0.001679777
PD,6720,55,0.022281272
PD,6720,73,0.022281272
PD,6938,55,0.042107445
PD,6938,73,0.042107445
PD,6979,73,0.023543281
SR-C2,8137,56,0.001164028
SR-C2,8163,56,0.00116819
SR-C2,8306,57,0.001074755
SR-C2,8375,56,0.00116819
SR-C2,8580,57,0.00116819
SR-C2,8644,56,0.00116819
SR-C2,8644,57,0.00116819
SR-C2,8747,56,0.00116819
SR-C2,8751,56,0.00116819
PD,161,1,0.000774813
PD,161,10,0.000774813
PD,161,19,0.000774813
PD,161,38,0.000774813
PD,161,82,0.000774813
PD,168,5,0.000774813
PD,168,27,0.000774813
PD,168,47,0.000774813
PD,168,75,0.000774813
PD,235,5,0.000774813
PD,235,27,0.000774813
PD,248,1,0.000245218
PD,248,11,0.000245218
PD,248,12,0.000245218
PD,248,19,0.000245218
PD,248,38,0.000245218
PD,274,5,0.000774813
PD,274,27,0.000774813
PD,274,47,0.000774813
PD,274,75,0.000774813
PD,313,10,0.000774813
PD,313,19,0.000774813
PD,313,38,0.000774813
PD,313,82,0.000774813
PD,473,5,7.7391E-05
PD,473,27,7.7391E-05
PD,473,47,7.7391E-05
PD,473,75,7.7391E-05
PD,520,10,0.000774813
PD,520,19,0.000774813
PD,520,38,0.000774813
PD,520,82,0.000774813
PD,544,11,0.000774813
PD,544,12,0.000774813
PD,564,1,0.000774813
PD,564,11,0.000774813
PD,564,12,0.000774813
PD,564,19,0.000774813
PD,564,38,0.000774813
PD,668,1,0.000774813
PD,668,12,0.000774813
PD,668,19,0.000774813
PD,668,38,0.000774813
PD,791,11,0.000774813
PD,791,12,0.000774813
PD,791,19,0.000774813
PD,791,38,0.000774813
PD,965,1,0.000774813
PD,965,10,0.000774813
PD,965,19,0.000774813
PD,965,38,0.000774813
PD,965,82,0.000774813
PD,989,5,0.000774813
PD,989,27,0.000774813
PD,989,47,0.000774813
PD,989,75,0.000774813
PD,1101,1,0.000518947
PD,1101,2,0.000518947
PD,1101,3,0.000518947
PD,1101,4,0.000518947
PD,1101,5,0.000518947
PD,1101,6,0.000518947
PD,1101,11,0.000518947
PD,1101,12,0.000518947
PD,1101,14,0.000518947
PD,1101,15,0.000518947
PD,1101,19,0.000518947
PD,1101,25,0.000518947
PD,1101,27,0.000518947
PD,1101,29,0.000518947
PD,1101,37,0.000518947
PD,1101,38,0.000518947
PD,1101,47,0.000518947
PD,1101,56,0.000518947
PD,1101,57,0.000518947
PD,1101,58,0.000518947
PD,1101,70,0.000518947
PD,1101,71,0.000518947
PD,1101,72,0.000518947
PD,1101,75,0.000518947
PD,1163,5,0.000774813
PD,1163,27,0.000774813
PD,1163,47,0.000774813
PD,1790,5,0.000774813
PD,1790,27,0.000774813
PD,1790,47,0.000774813
PD,1790,75,0.000774813
TR-C3,1127,3,0.000827941
TR-C3,1127,37,0.000827941
TR-C3,1127,38,0.000827941
TR-C3,1191,38,0.000827941
TR-C3,1211,3,6.88353E-07
TR-C3,1211,38,6.88353E-07
TR-C3,1386,38,0.000827941
TR-C3,1484,38,0.000827941
TR-C3,1519,38,0.000827941
TR-C3,1690,38,0.000827941
TR-C3,1710,3,0.000827941
TR-C3,1710,37,0.000827941
TR-C3,1710,38,0.000827941
TR-C3,1725,38,0.000100778
TR-C3,1898,3,0.00029192
TR-C3,1898,37,0.00029192
TR-C3,1898,38,0.00029192
TR-C3,1928,3,0.000827941
TR-C3,1928,37,0.000827941
TR-C3,1928,38,0.000827941
TR-V1,1213,3,0.000148159
TR-V1,1213,4,0.000148159
TR-V1,1213,10,0.000148159
TR-V1,1505,3,0.000192683
TR-V1,1505,4,0.000192683
TR-V1,1505,10,0.000192683
TR-V1,1505,38,0.000192683
TR-V1,1526,3,0.000192683
TR-V1,1526,4,0.000192683
TR-V1,1526,10,0.000192683
TR-V1,1530,3,0.000192683
TR-V1,1530,4,0.000192683
TR-V1,1530,10,0.000192683
TR-V1,1530,38,0.000192683
TR-V1,1559,3,0.000192683
TR-V1,1559,4,0.000192683
TR-V1,1559,10,0.000192683
TR-V1,1559,38,0.000192683
TR-V1,1689,3,0.000192683
TR-V1,1689,4,0.000192683
TR-V1,1689,10,0.000192683
TR-V1,1689,38,0.000192683
TR-V1,1750,3,0.000192683
TR-V1,1750,4,0.000192683
TR-V1,1750,10,0.000192683
TR-V1,1750,38,0.000192683
TR-V1,1878,3,0.000192683
TR-V1,1878,4,0.000192683
TR-V1,1878,10,0.000192683
TR-V1,1878,38,0.000192683
TR-V1,1910,3,0.000192683
TR-V1,1910,38,0.000192683
NMX,2787,15,0.012078106
NMX,2790,70,0.012213403
NMX,2790,71,0.012213403
NMX,2790,72,0.012213403
NMX,2867,70,0.00187948
NMX,2902,15,0.012229181
NMX,2902,28,0.012229181
NMX,2902,38,0.012229181
NMX,2175,2,0.006137928
NMX,2175,10,0.006137928
NMX,2175,15,0.006137928
NMX,2175,37,0.006137928
NMX,2175,56,0.006137928
NMX,2175,57,0.006137928
NMX,2220,15,0.012194098
NMX,2225,12,0.012183779
NMX,2225,28,0.012183779
NMX,2230,70,0.006858558
NMX,2230,71,0.006858558
NMX,2230,72,0.006858558
NMX,2282,10,0.012229181
NMX,2282,15,0.012229181
NMX,2359,70,0.012229181
NMX,2359,71,0.012229181
NMX,2359,72,0.012229181
NMX,2376,2,0.007814731
NMX,2376,10,0.007814731
NMX,2376,15,0.007814731
NMX,2376,56,0.007814731
NMX,2376,57,0.007814731
NMX,2397,10,0.012229181
NMX,2397,15,0.012229181
NMX,2398,10,0.012200624
NMX,2513,12,0.012229181
NMX,2513,15,0.012229181
NMX,2601,10,0.011185184
NMX,2630,12,0.012104612
NMX,2630,28,0.012104612
PD,107,5,0.005492758
PD,107,13,0.005492758
PD,107,44,0.005492758
PD,146,4,0.005492758
PD,146,47,0.005492758
PD,174,5,0.005492758
PD,174,13,0.005492758
PD,174,44,0.005492758
PD,181,5,0.001307174
PD,181,48,0.001307174
PD,266,4,0.005492758
PD,266,47,0.005492758
PD,360,5,0.005492758
PD,519,4,0.005492758
PD,519,5,0.005492758
PD,519,13,0.005492758
PD,519,44,0.005492758
PD,519,47,0.005492758
PD,530,4,0.005492758
PD,530,47,0.005492758
PD,536,4,5.65748E-05
PD,614,13,0.005492758
PD,614,44,0.005492758
PD,843,4,0.005486757
PD,843,47,0.005486757
PD,877,13,0.005492758
PD,877,44,0.005492758
PD,890,5,0.001638341
PD,890,48,0.001638341
PD,915,4,0.005492758
PD,915,47,0.005492758
SE,8152,58,0.005930672
SE,8213,50,0.076846055
SE,8213,58,0.076846055
SE,8236,58,0.075818345
SE,8237,50,0.080231591
SE,8237,58,0.080231591
SE,8310,50,0.026626115
SE,8313,58,0.054775627
SE,8378,58,0.086414809
SE,8409,50,0.00047864
SE,8427,50,0.053442566
SE,8427,58,0.053442566
SE,8478,58,0.136533551
SE,8491,58,0.025220896
SE,8531,50,0.057013086
SE,8650,50,0.040979269
SE,6129,14,0.065841271
SE,6129,67,0.065841271
SE,6169,73,0.065143755
SE,6188,73,0.0644479
SE,6223,73,0.031122919
SE,6239,14,7.20617E-05
SE,6241,73,0.098245497
SE,6244,14,0.019288564
SE,6265,3,0.011816655
SE,6265,73,0.011816655
SE,6266,73,0.097816323
SE,6296,3,4.83152E-07
SE,6296,73,4.83152E-07
SE,6300,14,0.005249308
SE,6319,73,0.039244957
SE,6330,14,0.024347571
SE,6330,67,0.024347571
SE,6332,67,0.000416809
SE,6351,14,0.024107561
SE,6357,73,6.95313E-05
SE,6382,73,0.025640713
SE,6423,3,0.002190657
SE,6423,73,0.002190657
SE,6447,14,0.007474321
SE,6516,14,0.068197269
SE,6516,67,0.068197269
SE,6724,67,0.003826081
SE,6771,3,0.016121665
SE,6858,14,0.001717373
SE,6903,14,0.036370727
SE,6903,67,0.036370727
SE,6941,14,0.009302297
SE,6941,67,0.009302297
SE,6952,73,0.019600493
PD,9900,25,0.000305532
PD,161,1,0.001337068
PD,161,10,0.001337068
PD,161,19,0.001337068
PD,161,38,0.001337068
PD,161,82,0.001337068
PD,168,5,5.33669E-06
PD,168,27,5.33669E-06
PD,168,47,5.33669E-06
PD,168,75,5.33669E-06
PD,235,5,0.000336191
PD,235,27,0.000336191
PD,274,5,0.001337068
PD,274,27,0.001337068
PD,274,47,0.001337068
PD,274,75,0.001337068
PD,313,10,0.001337068
PD,313,19,0.001337068
PD,313,38,0.001337068
PD,313,82,0.001337068
PD,473,5,0.001337068
PD,473,27,0.001337068
PD,473,47,0.001337068
PD,473,75,0.001337068
PD,512,5,0.001294954
PD,512,27,0.001294954
PD,512,47,0.001294954
PD,512,75,0.001294954
PD,520,10,0.001337068
PD,520,19,0.001337068
PD,520,38,0.001337068
PD,520,82,0.001337068
PD,544,11,0.001337068
PD,544,12,0.001337068
PD,564,1,4.8304E-05
PD,564,11,4.8304E-05
PD,564,12,4.8304E-05
PD,564,19,4.8304E-05
PD,564,38,4.8304E-05
PD,668,1,0.001337068
PD,668,12,0.001337068
PD,668,19,0.001337068
PD,668,38,0.001337068
PD,710,1,0.001337068
PD,710,10,0.001337068
PD,710,19,0.001337068
PD,710,38,0.001337068
PD,710,82,0.001337068
PD,791,11,0.000720448
PD,791,12,0.000720448
PD,791,19,0.000720448
PD,791,38,0.000720448
PD,965,1,0.001337068
PD,965,10,0.001337068
PD,965,19,0.001337068
PD,965,38,0.001337068
PD,965,82,0.001337068
PD,967,5,4.31413E-05
PD,967,27,4.31413E-05
PD,967,47,4.31413E-05
PD,967,75,4.31413E-05
PD,989,5,0.001337068
PD,989,27,0.001337068
PD,989,47,0.001337068
PD,989,75,0.001337068
IL,9152,6,0.000196005
IL,9231,20,0.016040501
IL,9491,6,0.011963445
IL,9524,20,0.015686723
IL,9573,6,0.001763564
IL,9573,20,0.001763564
IL,9685,20,0.014953408
IL,9984,6,0.010104378
IL,9984,20,0.010104378
PD,1116,2,0.036089924
PD,1116,28,0.036089924
PD,1177,2,0.032976632
PD,1177,28,0.032976632
PD,1329,2,0.018560111
PD,1333,5,0.039467937
PD,1333,10,0.039467937
PD,1350,6,0.000236362
PD,1350,14,0.000236362
PD,1350,15,0.000236362
PD,1350,25,0.000236362
PD,1350,27,0.000236362
PD,1350,29,0.000236362
PD,1350,37,0.000236362
PD,1350,56,0.000236362
PD,1350,57,0.000236362
PD,1354,2,0.002077335
PD,1379,2,0.000148371
PD,1379,28,0.000148371
PD,1412,6,0.005154077
PD,1412,14,0.005154077
PD,1412,15,0.005154077
PD,1412,27,0.005154077
PD,1412,37,0.005154077
PD,1412,56,0.005154077
PD,1494,6,0.000760184
PD,1494,14,0.000760184
PD,1494,15,0.000760184
PD,1494,27,0.000760184
PD,1494,29,0.000760184
PD,1494,37,0.000760184
PD,1494,56,0.000760184
PD,1513,6,0.002239347
PD,1513,14,0.002239347
PD,1513,15,0.002239347
PD,1513,27,0.002239347
PD,1513,29,0.002239347
PD,1513,37,0.002239347
PD,1513,56,0.002239347
PD,1533,2,2.39781E-05
PD,1577,2,0.004988575
PD,1595,2,0.02840926
PD,1595,5,0.02840926
PD,1595,10,0.02840926
PD,1624,27,0.023660448
PD,1692,2,0.002496201
PD,1692,28,0.002496201
PD,1707,2,0.04028048
PD,1707,28,0.04028048
PD,1780,5,0.039007626
PD,1780,10,0.039007626
PD,1798,2,0.01462112
PD,1798,5,0.01462112
PD,1798,10,0.01462112
PD,1798,27,0.01462112
PD,1798,28,0.01462112
PD,1838,2,0.014701772
PD,1843,5,0.028449693
PD,1843,10,0.028449693
PD,1847,27,0.00818272
PD,1847,29,0.00818272
PD,1892,2,0.038164711
PD,1892,5,0.038164711
PD,1892,10,0.038164711
PD,1892,27,0.038164711
PD,1892,28,0.038164711
PD,367,13,1.18873E-06
PD,424,13,0.001430895
PD,465,13,0.001430895
PD,522,13,0.000473433
PD,621,11,0.001430895
PD,621,12,0.001430895
SR-V2,7320,35,0.003192608
SR-V2,7416,35,0.003192608
SR-V2,7558,35,0.003192608
SR-V2,7919,35,0.003192608
TR-C4,2678,19,0.000389895
TR-C4,2702,6,0.000389895
TR-C4,2773,6,0.00026349
TR-C4,2822,2,0.000389895
TR-C4,2822,10,0.000389895
TR-C4,2822,11,0.000389895
TR-C4,2822,44,0.000389895
TR-C4,2880,19,0.000389895
TR-C4,2192,2,0.000389895
TR-C4,2192,10,0.000389895
TR-C4,2192,48,0.000389895
TR-C4,2239,19,0.000389
TR-C4,2377,6,0.000389895
TR-C4,2393,2,0.000389895
TR-C4,2393,10,0.000389895
TR-C4,2393,44,0.000389895
TR-C4,2443,11,0.000389895
TR-C4,2443,37,0.000389895
TR-C4,2559,19,0.000389895
TR-C4,2561,1,0.000389895
TR-C4,2561,2,0.000389895
TR-C4,2561,10,0.000389895
TR-C4,2561,37,0.000389895
TR-C4,2561,48,0.000389895
TR-C4,2605,1,0.000389895
TR-C4,2605,2,0.000389895
TR-C4,2605,10,0.000389895
TR-C4,2605,37,0.000389895
TR-C4,2605,48,0.000389895
TR-C4,2643,2,0.000389895
TR-C4,2643,10,0.000389895
TR-C4,2643,11,0.000389895
TR-C4,2643,44,0.000389895
TR-C4,2643,48,0.000389895
PD,6176,15,0.008957883
PD,6245,15,0.004450816
PD,6327,15,0.00767291
PD,6466,15,0.007321666
PD,6902,15,0.00402358
PD,6921,15,0.009292914
SR-V2,3273,31,0.006121331
SR-V2,3592,31,0.00108629
SR-V2,3645,31,0.003142781
PD,300,4,0.000429987
PD,300,44,0.000429987
PD,459,4,0.000429987
PD,459,44,0.000429987
TR-C3,2753,3,0.000283494
TR-C3,2753,19,0.000283494
TR-C3,2753,58,0.000283494
TR-C3,2836,3,0.000322394
TR-C3,2836,19,0.000322394
TR-C3,2112,3,0.000322394
TR-C3,2505,3,0.000322394
TR-C3,2505,19,0.000322394
TR-C3,2505,58,0.000322394
SEC,6122,71,0.007205669
SEC,6122,73,0.007205669
SEC,6140,15,0.002189391
SEC,6141,71,0.063238883
SEC,6149,15,0.154381574
SEC,6149,73,0.154381574
SEC,6173,15,0.061298283
SEC,6180,73,0.169284284
SEC,6189,15,0.000697761
SEC,6218,73,0.169982598
SEC,6246,15,0.162311837
SEC,6258,15,0.171682277
SEC,6282,71,0.062968344
SEC,6334,73,0.124934599
SEC,6336,73,0.051726021
SEC,6354,71,0.00403572
SEC,6354,73,0.00403572
SEC,6355,71,0.033439536
SEC,6355,73,0.033439536
SEC,6365,15,0.014034371
SEC,6365,73,0.014034371
SEC,6385,73,0.067847824
SEC,6402,73,0.106121641
SEC,6427,15,0.130328975
SEC,6427,73,0.130328975
SEC,6430,15,0.00450082
SEC,6430,73,0.00450082
SEC,6474,15,0.065108347
SEC,6476,70,0.00046221
SEC,6476,73,0.00046221
SEC,6483,73,0.067620419
SEC,6490,15,0.094897985
SEC,6490,73,0.094897985
SEC,6511,15,0.171704138
SEC,6519,15,0.051996102
SEC,6519,73,0.051996102
SEC,6527,15,0.08646018
SEC,6527,73,0.08646018
SEC,6531,15,0.001174125
SEC,6585,15,0.107442229
SEC,6588,15,0.007211864
SEC,6605,15,0.046705039
SEC,6633,15,0.147717173
SEC,6660,73,0.148340375
SEC,6667,70,0.004143589
SEC,6667,72,0.004143589
SEC,6667,73,0.004143589
SEC,6700,73,0.076469878
SEC,6733,15,0.013228602
SEC,6733,73,0.013228602
SEC,6751,73,0.07563024
SEC,6796,15,0.139702519
SEC,6796,73,0.139702519
SEC,6811,73,0.050723897
SEC,6823,73,0.149414036
SEC,6825,70,1.99519E-05
SEC,6838,73,0.00731028
SEC,6840,15,0.047729002
SEC,6840,73,0.047729002
SEC,6868,15,0.103098562
SEC,6884,15,0.017393495
SEC,6889,71,0.007538916
SEC,6889,73,0.007538916
SEC,6918,15,0.065482089
SEC,6944,15,0.157178721
SEC,6965,70,0.012930833
SEC,6972,15,0.004259121
SEC,6981,15,0.101862373
TR-V1,3615,11,0.001912003
TR-V1,3615,16,0.001912003
TR-V1,3622,11,0.001912003
TR-V1,3622,12,0.001912003
TR-V1,3622,16,0.001912003
A,8384,55,0.002143616
A,8927,55,0.002143616
PR,96,81,0.002082249
PR,597,10,0.007841363
PR,597,28,0.007841363
PR,597,81,0.007841363
PR,758,10,0.008583377
PR,758,27,0.008583377
PR,758,28,0.008583377
PR,758,81,0.008583377
PR,1100,1,0.000760369
PR,1100,2,0.000760369
PR,1100,3,0.000760369
PR,1100,4,0.000760369
PR,1100,5,0.000760369
PR,1100,6,0.000760369
PR,1100,11,0.000760369
PR,1100,12,0.000760369
PR,1100,14,0.000760369
PR,1100,15,0.000760369
PR,1100,19,0.000760369
PR,1100,25,0.000760369
PR,1100,27,0.000760369
PR,1100,37,0.000760369
PR,1100,47,0.000760369
PR,1100,56,0.000760369
PR,1100,57,0.000760369
PR,1100,58,0.000760369
PR,1100,70,0.000760369
PR,1100,71,0.000760369
PR,1100,72,0.000760369
PR,1100,75,0.000760369
PR,1121,2,0.001515328
PR,1121,5,0.001515328
PR,1121,10,0.001515328
PR,1121,28,0.001515328
PR,1121,81,0.001515328
PR,1138,2,0.015033903
PR,1138,5,0.015033903
PR,1138,10,0.015033903
PR,1138,28,0.015033903
PR,1138,81,0.015033903
PR,1223,10,0.01303383
PR,1223,28,0.01303383
PR,1223,81,0.01303383
PR,1261,2,0.013611635
PR,1261,5,0.013611635
PR,1358,10,0.015048563
PR,1358,27,0.015048563
PR,1358,28,0.015048563
PR,1358,81,0.015048563
PR,1397,2,0.005405935
PR,1397,5,0.005405935
PR,1397,10,0.005405935
PR,1397,28,0.005405935
PR,1397,81,0.005405935
PR,1404,2,0.015048563
PR,1404,5,0.015048563
PR,1495,2,0.000907688
PR,1495,5,0.000907688
PR,1664,2,0.007884002
PR,1664,5,0.007884002
PR,1664,10,0.007884002
PR,1664,28,0.007884002
PR,1664,81,0.007884002
PR,1831,2,0.012609006
PR,1831,5,0.012609006
PR,1831,10,0.012609006
PR,1831,28,0.012609006
PR,1831,81,0.012609006
PR,1966,2,0.013204148
PR,1966,5,0.013204148
PR,1996,2,0.002067953
PR,1996,5,0.002067953
PR,1996,10,0.002067953
PR,1996,27,0.002067953
PR,1996,28,0.002067953
PR,1996,81,0.002067953
PD,6140,15,0.003565306
PD,6189,15,0.003565306
PD,6474,15,0.000170316
PD,6531,15,0.003565306
PD,6588,15,0.003565306
PD,6972,15,0.003565306
IL,9276,30,0.000106099
TR-V2,1220,5,0.001030988
TR-V2,1220,14,0.001030988
TR-V2,1220,15,0.001030988
TR-V2,1482,5,8.98981E-05
TR-V2,1482,14,8.98981E-05
TR-V2,1482,15,8.98981E-05
TR-V2,1842,5,0.001030988
TR-V2,1842,14,0.001030988
TR-V2,1842,15,0.001030988
TR-V2,1855,5,0.001030988
TR-V2,1855,14,0.001030988
TR-V2,1855,15,0.001030988
TR-V2,1913,5,0.001030988
TR-V2,1913,14,0.001030988
TR-V2,1913,15,0.001030988
TR-V2,1121,2,0.001939478
TR-V2,1121,5,0.001939478
TR-V2,1121,10,0.001939478
TR-V2,1121,28,0.001939478
TR-V2,1121,81,0.001939478
TR-V2,1151,2,0.001939478
TR-V2,1151,5,0.001939478
TR-V2,1151,10,0.001939478
TR-V2,1151,28,0.001939478
TR-V2,1151,81,0.001939478
TR-V2,1521,81,3.513E-05
TR-V2,1636,2,0.000778675
TR-V2,1636,5,0.000778675
TR-V2,1636,10,0.000778675
TR-V2,1636,27,0.000778675
TR-V2,1636,28,0.000778675
TR-V2,1834,2,0.001939478
TR-V2,1834,5,0.001939478
TR-V2,1834,10,0.001939478
TR-V2,1834,27,0.001939478
TR-V2,1834,28,0.001939478
TR-V2,1834,81,0.001939478
TR-V2,1996,2,0.001939478
TR-V2,1996,5,0.001939478
TR-V2,1996,10,0.001939478
TR-V2,1996,27,0.001939478
TR-V2,1996,28,0.001939478
TR-V2,1996,81,0.001939478
IL,121,4,0.009312092
IL,121,18,0.009312092
IL,121,40,0.009312092
IL,170,4,0.032895136
IL,170,47,0.032895136
IL,353,4,0.039610609
IL,353,18,0.039610609
IL,353,40,0.039610609
IL,353,49,0.039610609
IL,391,4,0.005045313
IL,391,47,0.005045313
IL,405,4,0.028982438
IL,405,47,0.028982438
IL,456,4,0.006484693
IL,456,47,0.006484693
IL,499,4,0.043896506
IL,499,47,0.043896506
IL,499,75,0.043896506
IL,782,4,0.020147122
IL,782,40,0.020147122
IL,816,40,0.051121986
IL,816,47,0.051121986
IL,816,49,0.051121986
IL,816,75,0.051121986
IL,4192,40,0.057018369
IL,4192,47,0.057018369
IL,4516,40,0.023426445
IL,4845,18,0.051258439
IL,4845,40,0.051258439
IL,4845,47,0.051258439
TR-V1,171,13,0.002718645
TR-V1,195,5,0.002718645
TR-V1,195,44,0.002718645
TR-V1,222,13,0.002718645
TR-V1,320,13,0.002718645
TR-V1,475,5,0.002718645
TR-V1,475,13,0.002718645
TR-V1,475,44,0.002718645
TR-V1,475,48,0.002718645
TR-V1,582,5,0.002717901
TR-V1,582,44,0.002717901
TR-V1,643,13,0.002718645
TR-V1,703,5,0.002718645
TR-V1,703,44,0.002718645
TR-V1,730,5,0.002718645
TR-V1,730,44,0.002718645
TR-V1,875,13,0.001752141
TR-V1,906,5,0.002718645
TR-V1,906,13,0.002718645
TR-V1,906,44,0.002718645
TR-V1,956,13,0.001053622
SE,9118,26,0.06071905
SE,9131,26,0.012493702
SE,9264,26,0.059073536
SE,9273,26,0.008284174
SE,9310,36,0.018865626
SE,9349,26,0.091113923
SE,9412,26,0.090050727
SE,9498,26,0.10394694
SE,9615,26,0.125915439
SE,9620,36,0.004413715
SE,9720,26,0.120996125
SE,9799,26,0.035047833
SE,9826,26,0.046526784
SE,9957,26,0.096665913
PD,7326,33,0.001243969
PD,7492,33,0.001243969
PD,7717,33,0.001243969
PD,5427,21,0.012976166
PD,5549,21,0.010937703
PD,5993,21,0.010406471
PR,2693,14,0.000227835
PR,2725,14,0.038888912
PR,2742,14,0.03005924
PR,2775,14,0.011100174
PR,2945,2,0.002219636
PR,2945,10,0.002219636
PR,2945,11,0.002219636
